published_result,published_phase,published_paradigm,source_kind,coverage_note,model,task,task family,success,token consumption,source_run,run_id,round_id,attempt_index,verify_status,input_tokens,output_tokens,worker_id,ledger_path
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-opus-4-5-20251101,sympy__sympy-13647,sympy/sympy,true,45791,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_038_sympy__sympy-13647,1,1,PASS,45592,199,claude-opus-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_038_sympy__sympy-13647/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-opus-4-5-20251101,sympy__sympy-17630,sympy/sympy,false,29421,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_008_sympy__sympy-17630,1,1,FAIL,28131,1290,claude-opus-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_008_sympy__sympy-17630/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,openai:gpt-5.2-2025-12-11,sympy__sympy-17630,sympy/sympy,false,24449,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_008_sympy__sympy-17630,3,2,FAIL,23171,1278,gpt-5.2,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_008_sympy__sympy-17630/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-opus-4-5-20251101,sympy__sympy-18199,sympy/sympy,false,63080,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_025_sympy__sympy-18199,1,1,FAIL,62752,328,claude-opus-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_025_sympy__sympy-18199/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,openai:gpt-5.2-2025-12-11,sympy__sympy-18199,sympy/sympy,false,53827,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_025_sympy__sympy-18199,3,2,FAIL,52544,1283,gpt-5.2,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_025_sympy__sympy-18199/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-sonnet-4-5-20250929,sympy__sympy-18698,sympy/sympy,true,128832,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_026_sympy__sympy-18698,1,1,PASS,128035,797,claude-sonnet-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_026_sympy__sympy-18698/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-opus-4-5-20251101,sympy__sympy-21379,sympy/sympy,true,46453,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_010_sympy__sympy-21379,1,1,PASS,46072,381,claude-opus-4-5,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_010_sympy__sympy-21379/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,google:models/gemini-3-pro-preview,sympy__sympy-21612,sympy/sympy,true,36738,phase2d_remaining45_hardprior_20260410T045117Z,swebench_market_direct_penalty_027_sympy__sympy-21612,1,1,PASS,35438,1300,gemini-3-pro-preview,runs/research/phase2/phase2d_remaining45_hardprior_20260410T045117Z/swebench_market_direct_penalty_027_sympy__sympy-21612/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Final cleanup-row replacement for astropy__astropy-12907.,anthropic:claude-opus-4-5-20251101,astropy__astropy-12907,astropy/astropy,true,15080,phase2d_repair1_astropy_hardprior_1800_20260411T004900Z,swebench_market_direct_penalty_001_astropy__astropy-12907,1,1,PASS,14569,511,claude-opus-4-5,runs/research/phase2/phase2d_repair1_astropy_hardprior_1800_20260411T004900Z/swebench_market_direct_penalty_001_astropy__astropy-12907/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Final cleanup-row replacements for the remaining five tasks.,anthropic:claude-opus-4-5-20251101,matplotlib__matplotlib-23314,matplotlib/matplotlib,false,17957,phase2d_repair5_hardprior_1800_20260411T031545Z,swebench_market_direct_penalty_001_matplotlib__matplotlib-23314,1,1,FAIL,17531,426,claude-opus-4-5,runs/research/phase2/phase2d_repair5_hardprior_1800_20260411T031545Z/swebench_market_direct_penalty_001_matplotlib__matplotlib-23314/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Final cleanup-row replacements for the remaining five tasks.,anthropic:claude-sonnet-4-5-20250929,matplotlib__matplotlib-23314,matplotlib/matplotlib,false,18230,phase2d_repair5_hardprior_1800_20260411T031545Z,swebench_market_direct_penalty_001_matplotlib__matplotlib-23314,3,2,FAIL,17853,377,claude-sonnet-4-5,runs/research/phase2/phase2d_repair5_hardprior_1800_20260411T031545Z/swebench_market_direct_penalty_001_matplotlib__matplotlib-23314/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Final cleanup-row replacements for the remaining five tasks.,google:models/gemini-3-pro-preview,pytest-dev__pytest-7432,pytest-dev/pytest,false,12272,phase2d_repair5_hardprior_1800_20260411T031545Z,swebench_market_direct_penalty_002_pytest-dev__pytest-7432,1,1,FAIL,10464,1808,gemini-3-pro-preview,runs/research/phase2/phase2d_repair5_hardprior_1800_20260411T031545Z/swebench_market_direct_penalty_002_pytest-dev__pytest-7432/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Final cleanup-row replacements for the remaining five tasks.,anthropic:claude-sonnet-4-5-20250929,pytest-dev__pytest-7432,pytest-dev/pytest,true,12458,phase2d_repair5_hardprior_1800_20260411T031545Z,swebench_market_direct_penalty_002_pytest-dev__pytest-7432,3,2,PASS,11284,1174,claude-sonnet-4-5,runs/research/phase2/phase2d_repair5_hardprior_1800_20260411T031545Z/swebench_market_direct_penalty_002_pytest-dev__pytest-7432/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Final cleanup-row replacements for the remaining five tasks.,google:models/gemini-3-pro-preview,scikit-learn__scikit-learn-13142,scikit-learn/scikit-learn,true,16280,phase2d_repair5_hardprior_1800_20260411T031545Z,swebench_market_direct_penalty_003_scikit-learn__scikit-learn-13142,1,1,PASS,14905,1375,gemini-3-pro-preview,runs/research/phase2/phase2d_repair5_hardprior_1800_20260411T031545Z/swebench_market_direct_penalty_003_scikit-learn__scikit-learn-13142/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Final cleanup-row replacements for the remaining five tasks.,anthropic:claude-sonnet-4-5-20250929,scikit-learn__scikit-learn-13496,scikit-learn/scikit-learn,false,15609,phase2d_repair5_hardprior_1800_20260411T031545Z,swebench_market_direct_penalty_004_scikit-learn__scikit-learn-13496,1,1,FAIL,14536,1073,claude-sonnet-4-5,runs/research/phase2/phase2d_repair5_hardprior_1800_20260411T031545Z/swebench_market_direct_penalty_004_scikit-learn__scikit-learn-13496/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Final cleanup-row replacements for the remaining five tasks.,anthropic:claude-opus-4-5-20251101,scikit-learn__scikit-learn-13496,scikit-learn/scikit-learn,false,15699,phase2d_repair5_hardprior_1800_20260411T031545Z,swebench_market_direct_penalty_004_scikit-learn__scikit-learn-13496,3,2,FAIL,14857,842,claude-opus-4-5,runs/research/phase2/phase2d_repair5_hardprior_1800_20260411T031545Z/swebench_market_direct_penalty_004_scikit-learn__scikit-learn-13496/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Final cleanup-row replacements for the remaining five tasks.,anthropic:claude-opus-4-5-20251101,sympy__sympy-15345,sympy/sympy,false,8437,phase2d_repair5_hardprior_1800_20260411T031545Z,swebench_market_direct_penalty_005_sympy__sympy-15345,1,1,FAIL,7667,770,claude-opus-4-5,runs/research/phase2/phase2d_repair5_hardprior_1800_20260411T031545Z/swebench_market_direct_penalty_005_sympy__sympy-15345/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Final cleanup-row replacements for the remaining five tasks.,anthropic:claude-sonnet-4-5-20250929,sympy__sympy-15345,sympy/sympy,false,8676,phase2d_repair5_hardprior_1800_20260411T031545Z,swebench_market_direct_penalty_005_sympy__sympy-15345,3,2,FAIL,7957,719,claude-sonnet-4-5,runs/research/phase2/phase2d_repair5_hardprior_1800_20260411T031545Z/swebench_market_direct_penalty_005_sympy__sympy-15345/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Final cleanup-row replacement for django__django-12308.,anthropic:claude-opus-4-5-20251101,django__django-12308,django/django,true,9976,phase2d_repair7_hardprior_valid2_20260410T214500Z,swebench_market_direct_penalty_002_django__django-12308,1,1,PASS,9479,497,claude-opus-4-5,runs/research/phase2/phase2d_repair7_hardprior_valid2_20260410T214500Z/swebench_market_direct_penalty_002_django__django-12308/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,google:models/gemini-3-pro-preview,django__django-11999,django/django,false,31200,phase2d_tail4_hardprior_20260410T142400Z,swebench_market_direct_penalty_001_django__django-11999,1,1,FAIL,29385,1815,gemini-3-pro-preview,runs/research/phase2/phase2d_tail4_hardprior_20260410T142400Z/swebench_market_direct_penalty_001_django__django-11999/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-sonnet-4-5-20250929,django__django-11999,django/django,false,31340,phase2d_tail4_hardprior_20260410T142400Z,swebench_market_direct_penalty_001_django__django-11999,3,2,INFRA,30804,536,claude-sonnet-4-5,runs/research/phase2/phase2d_tail4_hardprior_20260410T142400Z/swebench_market_direct_penalty_001_django__django-11999/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,google:models/gemini-3-pro-preview,django__django-12125,django/django,false,15897,phase2d_tail4_hardprior_20260410T142400Z,swebench_market_direct_penalty_003_django__django-12125,1,1,FAIL,14903,994,gemini-3-pro-preview,runs/research/phase2/phase2d_tail4_hardprior_20260410T142400Z/swebench_market_direct_penalty_003_django__django-12125/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-sonnet-4-5-20250929,django__django-12125,django/django,false,16552,phase2d_tail4_hardprior_20260410T142400Z,swebench_market_direct_penalty_003_django__django-12125,3,2,INFRA,16029,523,claude-sonnet-4-5,runs/research/phase2/phase2d_tail4_hardprior_20260410T142400Z/swebench_market_direct_penalty_003_django__django-12125/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-sonnet-4-5-20250929,django__django-12708,django/django,false,65333,phase2d_tail4_hardprior_20260410T142400Z,swebench_market_direct_penalty_004_django__django-12708,1,1,INFRA,64161,1172,claude-sonnet-4-5,runs/research/phase2/phase2d_tail4_hardprior_20260410T142400Z/swebench_market_direct_penalty_004_django__django-12708/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,openai:gpt-5.2-2025-12-11,django__django-12708,django/django,false,49648,phase2d_tail4_hardprior_20260410T142400Z,swebench_market_direct_penalty_004_django__django-12708,3,2,INFRA,48878,770,gpt-5.2,runs/research/phase2/phase2d_tail4_hardprior_20260410T142400Z/swebench_market_direct_penalty_004_django__django-12708/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-opus-4-5-20251101,django__django-11964,django/django,true,7831,phase2d_targeted5_hardprior_20260410T003800Z,swebench_market_direct_penalty_005_django__django-11964,1,1,PASS,7393,438,claude-opus-4-5,runs/research/phase2/phase2d_targeted5_hardprior_20260410T003800Z/swebench_market_direct_penalty_005_django__django-11964/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-sonnet-4-5-20250929,matplotlib__matplotlib-24970,matplotlib/matplotlib,false,159867,phase2d_targeted5_hardprior_20260410T003800Z,swebench_market_direct_penalty_001_matplotlib__matplotlib-24970,1,1,FAIL,159327,540,claude-sonnet-4-5,runs/research/phase2/phase2d_targeted5_hardprior_20260410T003800Z/swebench_market_direct_penalty_001_matplotlib__matplotlib-24970/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-24970,matplotlib/matplotlib,true,141972,phase2d_targeted5_hardprior_20260410T003800Z,swebench_market_direct_penalty_001_matplotlib__matplotlib-24970,3,2,PASS,141339,633,gpt-5.2,runs/research/phase2/phase2d_targeted5_hardprior_20260410T003800Z/swebench_market_direct_penalty_001_matplotlib__matplotlib-24970/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-opus-4-5-20251101,pylint-dev__pylint-7080,pylint-dev/pylint,false,31269,phase2d_targeted5_hardprior_20260410T003800Z,swebench_market_direct_penalty_002_pylint-dev__pylint-7080,1,1,INFRA,30304,965,claude-opus-4-5,runs/research/phase2/phase2d_targeted5_hardprior_20260410T003800Z/swebench_market_direct_penalty_002_pylint-dev__pylint-7080/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-sonnet-4-5-20250929,pylint-dev__pylint-7080,pylint-dev/pylint,true,31761,phase2d_targeted5_hardprior_20260410T003800Z,swebench_market_direct_penalty_002_pylint-dev__pylint-7080,3,2,PASS,30612,1149,claude-sonnet-4-5,runs/research/phase2/phase2d_targeted5_hardprior_20260410T003800Z/swebench_market_direct_penalty_002_pylint-dev__pylint-7080/ledger.jsonl
phase2d_hardprior_market_final,Phase IId,hardprior_market_final,raw_ledger_exact,Initial full-sweep rows excluding the seven-task cleanup slice replaced in the final Phase IId accounting.,anthropic:claude-opus-4-5-20251101,sympy__sympy-16792,sympy/sympy,true,49163,phase2d_targeted5_hardprior_20260410T003800Z,swebench_market_direct_penalty_004_sympy__sympy-16792,1,1,PASS,47991,1172,claude-opus-4-5,runs/research/phase2/phase2d_targeted5_hardprior_20260410T003800Z/swebench_market_direct_penalty_004_sympy__sympy-16792/ledger.jsonl
