model,task,task family,success,token consumption,source_run,run_id,round_id,attempt_index,verify_status,input_tokens,output_tokens,worker_id,ledger_path
anthropic:claude-opus-4-5-20251101,matplotlib__matplotlib-23314,matplotlib/matplotlib,false,17902,phase2d_repair7_hardprior_20260410T212500Z,swebench_market_direct_penalty_003_matplotlib__matplotlib-23314,1,1,INFRA,17472,430,claude-opus-4-5,runs/research/phase2/phase2d_repair7_hardprior_20260410T212500Z/swebench_market_direct_penalty_003_matplotlib__matplotlib-23314/ledger.jsonl
anthropic:claude-sonnet-4-5-20250929,matplotlib__matplotlib-23314,matplotlib/matplotlib,false,18422,phase2d_repair7_hardprior_20260410T212500Z,swebench_market_direct_penalty_003_matplotlib__matplotlib-23314,3,2,INFRA,17768,654,claude-sonnet-4-5,runs/research/phase2/phase2d_repair7_hardprior_20260410T212500Z/swebench_market_direct_penalty_003_matplotlib__matplotlib-23314/ledger.jsonl
anthropic:claude-sonnet-4-5-20250929,pytest-dev__pytest-7432,pytest-dev/pytest,false,12065,phase2d_repair7_hardprior_20260410T212500Z,swebench_market_direct_penalty_004_pytest-dev__pytest-7432,1,1,FAIL,11056,1009,claude-sonnet-4-5,runs/research/phase2/phase2d_repair7_hardprior_20260410T212500Z/swebench_market_direct_penalty_004_pytest-dev__pytest-7432/ledger.jsonl
anthropic:claude-opus-4-5-20251101,pytest-dev__pytest-7432,pytest-dev/pytest,false,11629,phase2d_repair7_hardprior_20260410T212500Z,swebench_market_direct_penalty_004_pytest-dev__pytest-7432,3,2,INFRA,11254,375,claude-opus-4-5,runs/research/phase2/phase2d_repair7_hardprior_20260410T212500Z/swebench_market_direct_penalty_004_pytest-dev__pytest-7432/ledger.jsonl
google:models/gemini-3-pro-preview,scikit-learn__scikit-learn-13142,scikit-learn/scikit-learn,false,17405,phase2d_repair7_hardprior_20260410T212500Z,swebench_market_direct_penalty_005_scikit-learn__scikit-learn-13142,1,1,INFRA,14921,2484,gemini-3-pro-preview,runs/research/phase2/phase2d_repair7_hardprior_20260410T212500Z/swebench_market_direct_penalty_005_scikit-learn__scikit-learn-13142/ledger.jsonl
anthropic:claude-opus-4-5-20251101,astropy__astropy-12907,astropy/astropy,false,14935,phase2d_repair7_hardprior_valid2_20260410T214500Z,swebench_market_direct_penalty_001_astropy__astropy-12907,1,1,TIMEOUT,14575,360,claude-opus-4-5,runs/research/phase2/phase2d_repair7_hardprior_valid2_20260410T214500Z/swebench_market_direct_penalty_001_astropy__astropy-12907/ledger.jsonl
anthropic:claude-sonnet-4-5-20250929,astropy__astropy-12907,astropy/astropy,false,15533,phase2d_repair7_hardprior_valid2_20260410T214500Z,swebench_market_direct_penalty_001_astropy__astropy-12907,3,2,FAIL,14781,752,claude-sonnet-4-5,runs/research/phase2/phase2d_repair7_hardprior_valid2_20260410T214500Z/swebench_market_direct_penalty_001_astropy__astropy-12907/ledger.jsonl
anthropic:claude-opus-4-5-20251101,django__django-12308,django/django,true,9976,phase2d_repair7_hardprior_valid2_20260410T214500Z,swebench_market_direct_penalty_002_django__django-12308,1,1,PASS,9479,497,claude-opus-4-5,runs/research/phase2/phase2d_repair7_hardprior_valid2_20260410T214500Z/swebench_market_direct_penalty_002_django__django-12308/ledger.jsonl
anthropic:claude-opus-4-5-20251101,matplotlib__matplotlib-23314,matplotlib/matplotlib,false,17986,phase2d_repair7_hardprior_valid2_20260410T214500Z,swebench_market_direct_penalty_003_matplotlib__matplotlib-23314,1,1,TIMEOUT,17536,450,claude-opus-4-5,runs/research/phase2/phase2d_repair7_hardprior_valid2_20260410T214500Z/swebench_market_direct_penalty_003_matplotlib__matplotlib-23314/ledger.jsonl
anthropic:claude-opus-4-5-20251101,astropy__astropy-12907,astropy/astropy,false,14952,phase2d_repair7_hardprior_valid_20260410T213600Z,swebench_market_direct_penalty_001_astropy__astropy-12907,1,1,INFRA,14505,447,claude-opus-4-5,runs/research/phase2/phase2d_repair7_hardprior_valid_20260410T213600Z/swebench_market_direct_penalty_001_astropy__astropy-12907/ledger.jsonl
openai:gpt-5.2-2025-12-11,astropy__astropy-12907,astropy/astropy,false,13163,phase2d_repair7_hardprior_valid_20260410T213600Z,swebench_market_direct_penalty_001_astropy__astropy-12907,3,2,FAIL,12209,954,gpt-5.2,runs/research/phase2/phase2d_repair7_hardprior_valid_20260410T213600Z/swebench_market_direct_penalty_001_astropy__astropy-12907/ledger.jsonl
anthropic:claude-opus-4-5-20251101,django__django-12308,django/django,false,9899,phase2d_repair7_hardprior_valid_20260410T213600Z,swebench_market_direct_penalty_002_django__django-12308,1,1,INFRA,9495,404,claude-opus-4-5,runs/research/phase2/phase2d_repair7_hardprior_valid_20260410T213600Z/swebench_market_direct_penalty_002_django__django-12308/ledger.jsonl
anthropic:claude-sonnet-4-5-20250929,django__django-12308,django/django,false,10751,phase2d_repair7_hardprior_valid_20260410T213600Z,swebench_market_direct_penalty_002_django__django-12308,3,2,INFRA,9898,853,claude-sonnet-4-5,runs/research/phase2/phase2d_repair7_hardprior_valid_20260410T213600Z/swebench_market_direct_penalty_002_django__django-12308/ledger.jsonl
anthropic:claude-opus-4-5-20251101,matplotlib__matplotlib-23314,matplotlib/matplotlib,false,17960,phase2d_repair7_hardprior_valid_20260410T213600Z,swebench_market_direct_penalty_003_matplotlib__matplotlib-23314,1,1,INFRA,17533,427,claude-opus-4-5,runs/research/phase2/phase2d_repair7_hardprior_valid_20260410T213600Z/swebench_market_direct_penalty_003_matplotlib__matplotlib-23314/ledger.jsonl
anthropic:claude-sonnet-4-5-20250929,matplotlib__matplotlib-23314,matplotlib/matplotlib,false,18096,phase2d_repair7_hardprior_valid_20260410T213600Z,swebench_market_direct_penalty_003_matplotlib__matplotlib-23314,3,2,INFRA,17837,259,claude-sonnet-4-5,runs/research/phase2/phase2d_repair7_hardprior_valid_20260410T213600Z/swebench_market_direct_penalty_003_matplotlib__matplotlib-23314/ledger.jsonl
anthropic:claude-sonnet-4-5-20250929,pytest-dev__pytest-7432,pytest-dev/pytest,false,12377,phase2d_repair7_hardprior_valid_20260410T213600Z,swebench_market_direct_penalty_004_pytest-dev__pytest-7432,1,1,INFRA,11062,1315,claude-sonnet-4-5,runs/research/phase2/phase2d_repair7_hardprior_valid_20260410T213600Z/swebench_market_direct_penalty_004_pytest-dev__pytest-7432/ledger.jsonl
anthropic:claude-opus-4-5-20251101,pytest-dev__pytest-7432,pytest-dev/pytest,false,12350,phase2d_repair7_hardprior_valid_20260410T213600Z,swebench_market_direct_penalty_004_pytest-dev__pytest-7432,3,2,INFRA,11453,897,claude-opus-4-5,runs/research/phase2/phase2d_repair7_hardprior_valid_20260410T213600Z/swebench_market_direct_penalty_004_pytest-dev__pytest-7432/ledger.jsonl
google:models/gemini-3-pro-preview,scikit-learn__scikit-learn-13142,scikit-learn/scikit-learn,false,16192,phase2d_repair7_hardprior_valid_20260410T213600Z,swebench_market_direct_penalty_005_scikit-learn__scikit-learn-13142,1,1,INFRA,14862,1330,gemini-3-pro-preview,runs/research/phase2/phase2d_repair7_hardprior_valid_20260410T213600Z/swebench_market_direct_penalty_005_scikit-learn__scikit-learn-13142/ledger.jsonl
google:models/gemini-3-pro-preview,django__django-11999,django/django,false,31200,phase2d_tail4_hardprior_20260410T142400Z,swebench_market_direct_penalty_001_django__django-11999,1,1,FAIL,29385,1815,gemini-3-pro-preview,runs/research/phase2/phase2d_tail4_hardprior_20260410T142400Z/swebench_market_direct_penalty_001_django__django-11999/ledger.jsonl
anthropic:claude-sonnet-4-5-20250929,django__django-11999,django/django,false,31340,phase2d_tail4_hardprior_20260410T142400Z,swebench_market_direct_penalty_001_django__django-11999,3,2,INFRA,30804,536,claude-sonnet-4-5,runs/research/phase2/phase2d_tail4_hardprior_20260410T142400Z/swebench_market_direct_penalty_001_django__django-11999/ledger.jsonl
google:models/gemini-3-pro-preview,django__django-12125,django/django,false,15897,phase2d_tail4_hardprior_20260410T142400Z,swebench_market_direct_penalty_003_django__django-12125,1,1,FAIL,14903,994,gemini-3-pro-preview,runs/research/phase2/phase2d_tail4_hardprior_20260410T142400Z/swebench_market_direct_penalty_003_django__django-12125/ledger.jsonl
anthropic:claude-sonnet-4-5-20250929,django__django-12125,django/django,false,16552,phase2d_tail4_hardprior_20260410T142400Z,swebench_market_direct_penalty_003_django__django-12125,3,2,INFRA,16029,523,claude-sonnet-4-5,runs/research/phase2/phase2d_tail4_hardprior_20260410T142400Z/swebench_market_direct_penalty_003_django__django-12125/ledger.jsonl
anthropic:claude-sonnet-4-5-20250929,django__django-12708,django/django,false,65333,phase2d_tail4_hardprior_20260410T142400Z,swebench_market_direct_penalty_004_django__django-12708,1,1,INFRA,64161,1172,claude-sonnet-4-5,runs/research/phase2/phase2d_tail4_hardprior_20260410T142400Z/swebench_market_direct_penalty_004_django__django-12708/ledger.jsonl
openai:gpt-5.2-2025-12-11,django__django-12708,django/django,false,49648,phase2d_tail4_hardprior_20260410T142400Z,swebench_market_direct_penalty_004_django__django-12708,3,2,INFRA,48878,770,gpt-5.2,runs/research/phase2/phase2d_tail4_hardprior_20260410T142400Z/swebench_market_direct_penalty_004_django__django-12708/ledger.jsonl
anthropic:claude-opus-4-5-20251101,scikit-learn__scikit-learn-13496,scikit-learn/scikit-learn,false,84962,phase2d_tail4_hardprior_20260410T142400Z,swebench_market_direct_penalty_002_scikit-learn__scikit-learn-13496,1,1,INFRA,83899,1063,claude-opus-4-5,runs/research/phase2/phase2d_tail4_hardprior_20260410T142400Z/swebench_market_direct_penalty_002_scikit-learn__scikit-learn-13496/ledger.jsonl
anthropic:claude-sonnet-4-5-20250929,scikit-learn__scikit-learn-13496,scikit-learn/scikit-learn,false,85292,phase2d_tail4_hardprior_20260410T142400Z,swebench_market_direct_penalty_002_scikit-learn__scikit-learn-13496,3,2,INFRA,84284,1008,claude-sonnet-4-5,runs/research/phase2/phase2d_tail4_hardprior_20260410T142400Z/swebench_market_direct_penalty_002_scikit-learn__scikit-learn-13496/ledger.jsonl
anthropic:claude-opus-4-5-20251101,django__django-11964,django/django,true,7831,phase2d_targeted5_hardprior_20260410T003800Z,swebench_market_direct_penalty_005_django__django-11964,1,1,PASS,7393,438,claude-opus-4-5,runs/research/phase2/phase2d_targeted5_hardprior_20260410T003800Z/swebench_market_direct_penalty_005_django__django-11964/ledger.jsonl
anthropic:claude-sonnet-4-5-20250929,matplotlib__matplotlib-24970,matplotlib/matplotlib,false,159867,phase2d_targeted5_hardprior_20260410T003800Z,swebench_market_direct_penalty_001_matplotlib__matplotlib-24970,1,1,FAIL,159327,540,claude-sonnet-4-5,runs/research/phase2/phase2d_targeted5_hardprior_20260410T003800Z/swebench_market_direct_penalty_001_matplotlib__matplotlib-24970/ledger.jsonl
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-24970,matplotlib/matplotlib,true,141972,phase2d_targeted5_hardprior_20260410T003800Z,swebench_market_direct_penalty_001_matplotlib__matplotlib-24970,3,2,PASS,141339,633,gpt-5.2,runs/research/phase2/phase2d_targeted5_hardprior_20260410T003800Z/swebench_market_direct_penalty_001_matplotlib__matplotlib-24970/ledger.jsonl
anthropic:claude-opus-4-5-20251101,pylint-dev__pylint-7080,pylint-dev/pylint,false,31269,phase2d_targeted5_hardprior_20260410T003800Z,swebench_market_direct_penalty_002_pylint-dev__pylint-7080,1,1,INFRA,30304,965,claude-opus-4-5,runs/research/phase2/phase2d_targeted5_hardprior_20260410T003800Z/swebench_market_direct_penalty_002_pylint-dev__pylint-7080/ledger.jsonl
anthropic:claude-sonnet-4-5-20250929,pylint-dev__pylint-7080,pylint-dev/pylint,true,31761,phase2d_targeted5_hardprior_20260410T003800Z,swebench_market_direct_penalty_002_pylint-dev__pylint-7080,3,2,PASS,30612,1149,claude-sonnet-4-5,runs/research/phase2/phase2d_targeted5_hardprior_20260410T003800Z/swebench_market_direct_penalty_002_pylint-dev__pylint-7080/ledger.jsonl
openai:gpt-5-mini-2025-08-07,scikit-learn__scikit-learn-13142,scikit-learn/scikit-learn,false,39298,phase2d_targeted5_hardprior_20260410T003800Z,swebench_market_direct_penalty_003_scikit-learn__scikit-learn-13142,1,1,FAIL,36718,2580,gpt-5-mini,runs/research/phase2/phase2d_targeted5_hardprior_20260410T003800Z/swebench_market_direct_penalty_003_scikit-learn__scikit-learn-13142/ledger.jsonl
anthropic:claude-sonnet-4-5-20250929,scikit-learn__scikit-learn-13142,scikit-learn/scikit-learn,false,49505,phase2d_targeted5_hardprior_20260410T003800Z,swebench_market_direct_penalty_003_scikit-learn__scikit-learn-13142,3,2,FAIL,48242,1263,claude-sonnet-4-5,runs/research/phase2/phase2d_targeted5_hardprior_20260410T003800Z/swebench_market_direct_penalty_003_scikit-learn__scikit-learn-13142/ledger.jsonl
anthropic:claude-opus-4-5-20251101,sympy__sympy-16792,sympy/sympy,true,49163,phase2d_targeted5_hardprior_20260410T003800Z,swebench_market_direct_penalty_004_sympy__sympy-16792,1,1,PASS,47991,1172,claude-opus-4-5,runs/research/phase2/phase2d_targeted5_hardprior_20260410T003800Z/swebench_market_direct_penalty_004_sympy__sympy-16792/ledger.jsonl
openai:gpt-5.2-2025-12-11,astropy__astropy-14182,astropy/astropy,false,46463,solo_gpt52_10_cleanDocker_20260218T225012Z,swebench_market_direct_penalty_001_astropy__astropy-14182,1,1,FAIL,45390,1073,gpt-5.2,runs/research/phase2/solo_gpt52_10_cleanDocker_20260218T225012Z/swebench_market_direct_penalty_001_astropy__astropy-14182/ledger.jsonl
openai:gpt-5.2-2025-12-11,astropy__astropy-14182,astropy/astropy,false,46838,solo_gpt52_10_cleanDocker_20260218T225012Z,swebench_market_direct_penalty_001_astropy__astropy-14182,4,2,INFRA,45627,1211,gpt-5.2,runs/research/phase2/solo_gpt52_10_cleanDocker_20260218T225012Z/swebench_market_direct_penalty_001_astropy__astropy-14182/ledger.jsonl
openai:gpt-5.2-2025-12-11,django__django-11964,django/django,false,6166,solo_gpt52_10_cleanDocker_20260218T225012Z,swebench_market_direct_penalty_005_django__django-11964,1,1,FAIL,5858,308,gpt-5.2,runs/research/phase2/solo_gpt52_10_cleanDocker_20260218T225012Z/swebench_market_direct_penalty_005_django__django-11964/ledger.jsonl
openai:gpt-5.2-2025-12-11,django__django-11964,django/django,false,6865,solo_gpt52_10_cleanDocker_20260218T225012Z,swebench_market_direct_penalty_005_django__django-11964,3,2,FAIL,5964,901,gpt-5.2,runs/research/phase2/solo_gpt52_10_cleanDocker_20260218T225012Z/swebench_market_direct_penalty_005_django__django-11964/ledger.jsonl
openai:gpt-5.2-2025-12-11,django__django-12308,django/django,false,10576,solo_gpt52_10_cleanDocker_20260218T225012Z,swebench_market_direct_penalty_007_django__django-12308,1,1,FAIL,9377,1199,gpt-5.2,runs/research/phase2/solo_gpt52_10_cleanDocker_20260218T225012Z/swebench_market_direct_penalty_007_django__django-12308/ledger.jsonl
openai:gpt-5.2-2025-12-11,django__django-12308,django/django,false,10172,solo_gpt52_10_cleanDocker_20260218T225012Z,swebench_market_direct_penalty_007_django__django-12308,4,2,FAIL,9589,583,gpt-5.2,runs/research/phase2/solo_gpt52_10_cleanDocker_20260218T225012Z/swebench_market_direct_penalty_007_django__django-12308/ledger.jsonl
openai:gpt-5.2-2025-12-11,django__django-14155,django/django,false,22686,solo_gpt52_10_cleanDocker_20260218T225012Z,swebench_market_direct_penalty_009_django__django-14155,1,1,FAIL,22031,655,gpt-5.2,runs/research/phase2/solo_gpt52_10_cleanDocker_20260218T225012Z/swebench_market_direct_penalty_009_django__django-14155/ledger.jsonl
openai:gpt-5.2-2025-12-11,django__django-14155,django/django,false,28265,solo_gpt52_10_cleanDocker_20260218T225012Z,swebench_market_direct_penalty_009_django__django-14155,4,2,FAIL,22265,6000,gpt-5.2,runs/research/phase2/solo_gpt52_10_cleanDocker_20260218T225012Z/swebench_market_direct_penalty_009_django__django-14155/ledger.jsonl
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-23299,matplotlib/matplotlib,false,103685,solo_gpt52_10_cleanDocker_20260218T225012Z,swebench_market_direct_penalty_002_matplotlib__matplotlib-23299,1,1,FAIL,102870,815,gpt-5.2,runs/research/phase2/solo_gpt52_10_cleanDocker_20260218T225012Z/swebench_market_direct_penalty_002_matplotlib__matplotlib-23299/ledger.jsonl
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-23299,matplotlib/matplotlib,false,103579,solo_gpt52_10_cleanDocker_20260218T225012Z,swebench_market_direct_penalty_002_matplotlib__matplotlib-23299,4,2,INFRA,103029,550,gpt-5.2,runs/research/phase2/solo_gpt52_10_cleanDocker_20260218T225012Z/swebench_market_direct_penalty_002_matplotlib__matplotlib-23299/ledger.jsonl
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-23476,matplotlib/matplotlib,false,139242,solo_gpt52_10_cleanDocker_20260218T225012Z,swebench_market_direct_penalty_006_matplotlib__matplotlib-23476,1,1,FAIL,138643,599,gpt-5.2,runs/research/phase2/solo_gpt52_10_cleanDocker_20260218T225012Z/swebench_market_direct_penalty_006_matplotlib__matplotlib-23476/ledger.jsonl
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-23476,matplotlib/matplotlib,false,139758,solo_gpt52_10_cleanDocker_20260218T225012Z,swebench_market_direct_penalty_006_matplotlib__matplotlib-23476,8,2,INFRA,139082,676,gpt-5.2,runs/research/phase2/solo_gpt52_10_cleanDocker_20260218T225012Z/swebench_market_direct_penalty_006_matplotlib__matplotlib-23476/ledger.jsonl
openai:gpt-5.2-2025-12-11,psf__requests-2317,psf/requests,false,19030,solo_gpt52_10_cleanDocker_20260218T225012Z,swebench_market_direct_penalty_003_psf__requests-2317,1,1,FAIL,18681,349,gpt-5.2,runs/research/phase2/solo_gpt52_10_cleanDocker_20260218T225012Z/swebench_market_direct_penalty_003_psf__requests-2317/ledger.jsonl
openai:gpt-5.2-2025-12-11,psf__requests-2317,psf/requests,false,19048,solo_gpt52_10_cleanDocker_20260218T225012Z,swebench_market_direct_penalty_003_psf__requests-2317,3,2,FAIL,18790,258,gpt-5.2,runs/research/phase2/solo_gpt52_10_cleanDocker_20260218T225012Z/swebench_market_direct_penalty_003_psf__requests-2317/ledger.jsonl
openai:gpt-5.2-2025-12-11,pylint-dev__pylint-7080,pylint-dev/pylint,true,25047,solo_gpt52_10_cleanDocker_20260218T225012Z,swebench_market_direct_penalty_008_pylint-dev__pylint-7080,1,1,PASS,24239,808,gpt-5.2,runs/research/phase2/solo_gpt52_10_cleanDocker_20260218T225012Z/swebench_market_direct_penalty_008_pylint-dev__pylint-7080/ledger.jsonl
openai:gpt-5.2-2025-12-11,scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,false,30082,solo_gpt52_10_cleanDocker_20260218T225012Z,swebench_market_direct_penalty_004_scikit-learn__scikit-learn-25747,1,1,FAIL,29095,987,gpt-5.2,runs/research/phase2/solo_gpt52_10_cleanDocker_20260218T225012Z/swebench_market_direct_penalty_004_scikit-learn__scikit-learn-25747/ledger.jsonl
